layer,variant,op,start_cycle,end_cycle,core_id,tile_id,detail
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7364.0,34,8,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,35,8,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7236.0,36,9,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7492.0,37,9,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7444.0,38,9,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7316.0,39,9,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,40,10,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,41,10,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,42,10,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7300.0,43,10,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7492.0,44,11,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7316.0,45,11,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7412.0,46,11,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7316.0,47,11,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7572.0,48,12,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7252.0,49,12,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7412.0,50,12,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7316.0,51,12,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,52,13,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,53,13,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7300.0,54,13,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,55,13,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,56,14,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7412.0,57,14,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,58,14,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,59,14,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,60,15,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,61,15,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7300.0,62,15,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,63,15,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7252.0,64,16,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,65,16,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7220.0,66,16,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7412.0,67,16,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7332.0,68,17,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7252.0,69,17,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,70,17,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,71,17,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7540.0,72,18,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7348.0,73,18,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7444.0,74,18,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,75,18,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7396.0,76,19,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,77,19,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7444.0,78,19,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7444.0,79,19,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7508.0,80,20,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7252.0,81,20,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7396.0,82,20,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7572.0,83,20,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7300.0,84,21,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,85,21,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7332.0,86,21,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7380.0,87,21,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,88,22,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7444.0,89,22,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7348.0,90,22,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,91,22,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,92,23,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7492.0,93,23,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,94,23,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7332.0,95,23,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,96,24,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,97,24,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,98,24,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7332.0,99,24,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,100,25,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7300.0,101,25,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,102,25,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,103,25,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7508.0,104,26,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,105,26,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7588.0,106,26,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7236.0,107,26,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7508.0,108,27,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,109,27,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7268.0,110,27,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7636.0,111,27,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7396.0,112,28,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7396.0,113,28,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7332.0,114,28,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,115,28,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,116,29,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7588.0,117,29,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7252.0,118,29,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7348.0,119,29,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,120,30,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7460.0,121,30,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,122,30,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7476.0,123,30,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7428.0,124,31,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7348.0,125,31,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7540.0,126,31,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,MVM,0.0,7284.0,127,31,4 mapped MVMU block(s)
resnet50_s5_b1_projection_1x1,sparse_puma,CHAIN_REDUCE,7636.0,14604.0,,,"128 core(s), 32 tile(s)"
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7476.0,0,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7524.0,1,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7268.0,2,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7556.0,3,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7476.0,4,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7268.0,5,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7540.0,6,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7284.0,7,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7236.0,8,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7540.0,9,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7236.0,10,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7444.0,11,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7396.0,12,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7332.0,13,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7444.0,14,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7412.0,15,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7284.0,16,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7540.0,17,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7476.0,18,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7268.0,19,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7380.0,20,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7220.0,21,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7316.0,22,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7492.0,23,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7300.0,24,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7524.0,25,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7460.0,26,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7268.0,27,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7396.0,28,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7476.0,29,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7284.0,30,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7428.0,31,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7396.0,32,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7332.0,33,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7492.0,34,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7300.0,35,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7300.0,36,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7492.0,37,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7332.0,38,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7492.0,39,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7412.0,40,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7300.0,41,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7460.0,42,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7476.0,43,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7316.0,44,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7604.0,45,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7444.0,46,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7348.0,47,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7364.0,48,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7268.0,49,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7300.0,50,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7428.0,51,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7396.0,52,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7572.0,53,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7540.0,54,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7332.0,55,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7476.0,56,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7508.0,57,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7284.0,58,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7412.0,59,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7460.0,60,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7252.0,61,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7444.0,62,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,MVM,0.0,7348.0,63,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv1_1x1,sparse_puma,CHAIN_REDUCE,7604.0,10968.0,,,"64 core(s), 16 tile(s)"
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7540.0,0,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7476.0,1,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7332.0,2,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7508.0,3,0,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7476.0,4,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7268.0,5,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7444.0,6,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7316.0,7,1,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7252.0,8,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7444.0,9,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7284.0,10,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7508.0,11,2,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7444.0,12,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7332.0,13,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7428.0,14,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7380.0,15,3,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7140.0,16,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7204.0,17,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7236.0,18,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7124.0,19,4,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7300.0,20,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7268.0,21,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7108.0,22,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7220.0,23,5,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7268.0,24,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7108.0,25,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7172.0,26,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7060.0,27,6,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7156.0,28,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7220.0,29,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7156.0,30,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7236.0,31,7,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7156.0,32,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6948.0,33,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6964.0,34,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7060.0,35,8,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6852.0,36,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7156.0,37,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7092.0,38,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6884.0,39,9,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7092.0,40,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7076.0,41,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6884.0,42,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7044.0,43,10,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7060.0,44,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6932.0,45,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7076.0,46,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6852.0,47,11,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6468.0,48,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6772.0,49,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6868.0,50,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6436.0,51,12,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6724.0,52,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6436.0,53,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6372.0,54,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6740.0,55,13,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6388.0,56,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6788.0,57,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6900.0,58,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6276.0,59,14,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6724.0,60,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6692.0,61,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6340.0,62,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6804.0,63,15,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6244.0,64,16,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5812.0,65,16,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6308.0,66,16,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6196.0,67,16,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5860.0,68,17,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6228.0,69,17,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6308.0,70,17,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5972.0,71,17,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6228.0,72,18,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5892.0,73,18,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5908.0,74,18,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6292.0,75,18,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5780.0,76,19,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6244.0,77,19,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,6276.0,78,19,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,5828.0,79,19,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7236.0,80,20,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7444.0,81,20,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7268.0,82,20,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7476.0,83,20,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7476.0,84,21,4 mapped MVMU block(s)
resnet50_s5_b2_conv2_3x3,sparse_puma,MVM,0.0,7316.0,85,21,4 mapped MVMU block(s)
